,rank,title,author,publisher,date,amazon links
931,2,THE DUCKLING GETS A COOKIE!?,by Mo Willems,Hyperion/Disney,"June 3, 2012",http://www.amazon.com/The-Duckling-Gets-Cookie-Pigeon/dp/1423151283?tag=NYTBSREV-20
932,3,DINOSAUR PET,lyrics by Marc Sedaka. Illustrated by Tim Bowers,Imagine!,"June 3, 2012",http://www.amazon.com/Dinosaur-Pet-Neil-Sedaka/dp/1936140365?tag=NYTBSREV-20
933,4,"GOODNIGHT, GOODNIGHT, CONSTRUCTION SITE",by Sherri Duskey Rinker and Tom Lichtenheld,Chronicle,"June 3, 2012",http://www.amazon.com/Goodnight-Construction-Sherri-Duskey-Rinker/dp/0811877825?tag=NYTBSREV-20
934,5,BUMBLE-ARDY,by Maurice Sendak,Michael Di Capua/HarperCollins,"June 3, 2012",http://www.amazon.com/BUMBLE-ARDY-Maurice-Sendak/dp/0062051989?tag=NYTBSREV-20
935,6,THE LORAX,by Dr. Seuss,Random House,"June 3, 2012",http://www.amazon.com/The-Lorax-Classic-Seuss-Dr/dp/0394823370?tag=NYTBSREV-20
936,7,PRESS HERE,by Hervé Tullet,Handprint/Chronicle,"June 3, 2012",http://www.amazon.com/Press-Here-Herve-Tullet/dp/0811879542?tag=NYTBSREV-20
937,8,PETE THE CAT: I LOVE MY WHITE SHOES,by Eric Litwin. Illustrated by James Dean,Harper/HarperCollins,"June 3, 2012",http://www.amazon.com/Pete-Cat-Love-White-Shoes/dp/0061906220?tag=NYTBSREV-20
938,9,LADYBUG GIRL AND BINGO,by David Soman and Jacky Davis,Dial,"June 3, 2012",http://www.amazon.com/Ladybug-Girl-Bingo-Jacky-Davis/dp/0803735820?tag=NYTBSREV-20
939,10,I WANT MY HAT BACK,by Jon Klassen,Candlewick,"June 3, 2012",http://www.amazon.com/I-Want-My-Hat-Back/dp/0763655988?tag=NYTBSREV-20
940,1,PETE THE CAT AND HIS FOUR GROOVY BUTTONS,by Eric Litwin. Illustrated by James Dean,Harper/HarperCollins,"May 27, 2012",http://www.amazon.com/Pete-Cat-Four-Groovy-Buttons/dp/0062110586?tag=NYTBSREV-20
941,2,THE DUCKLING GETS A COOKIE!?,by Mo Willems,Hyperion/Disney,"May 27, 2012",http://www.amazon.com/The-Duckling-Gets-Cookie-Pigeon/dp/1423151283?tag=NYTBSREV-20
942,3,"GOODNIGHT, GOODNIGHT, CONSTRUCTION SITE",by Sherri Duskey Rinker and Tom Lichtenheld,Chronicle,"May 27, 2012",http://www.amazon.com/Goodnight-Construction-Sherri-Duskey-Rinker/dp/0811877825?tag=NYTBSREV-20
943,4,THE LORAX,by Dr. Seuss,Random House,"May 27, 2012",http://www.amazon.com/The-Lorax-Classic-Seuss-Dr/dp/0394823370?tag=NYTBSREV-20
944,5,DINOSAUR PET,lyrics by Marc Sedaka. Illustrated by Tim Bowers,Imagine!,"May 27, 2012",http://www.amazon.com/Dinosaur-Pet-Neil-Sedaka/dp/1936140365?tag=NYTBSREV-20
945,6,PRESS HERE,by Hervé Tullet,Handprint/Chronicle,"May 27, 2012",http://www.amazon.com/Press-Here-Herve-Tullet/dp/0811879542?tag=NYTBSREV-20
946,7,PETE THE CAT: I LOVE MY WHITE SHOES,by Eric Litwin. Illustrated by James Dean,Harper/HarperCollins,"May 27, 2012",http://www.amazon.com/Pete-Cat-Love-White-Shoes/dp/0061906220?tag=NYTBSREV-20
947,8,LADYBUG GIRL AND BINGO,by David Soman and Jacky Davis,Dial,"May 27, 2012",http://www.amazon.com/Ladybug-Girl-Bingo-Jacky-Davis/dp/0803735820?tag=NYTBSREV-20
948,9,FANCY NANCY AND THE MERMAID BALLET,by Jane O'Connor. Illustrated by Robin Preiss Glasser,Harper/HarperCollins,"May 27, 2012",http://www.amazon.com/Fancy-Nancy-Mermaid-Ballet-OConnor/dp/0061703818?tag=NYTBSREV-20
949,10,BUMBLE-ARDY,by Maurice Sendak,Michael Di Capua/HarperCollins,"May 27, 2012",http://www.amazon.com/BUMBLE-ARDY-Maurice-Sendak/dp/0062051989?tag=NYTBSREV-20
950,1,PETE THE CAT AND HIS FOUR GROOVY BUTTONS,by Eric Litwin. Illustrated by James Dean,Harper/HarperCollins,"May 20, 2012",http://www.amazon.com/Pete-Cat-Four-Groovy-Buttons/dp/0062110586?tag=NYTBSREV-20
951,2,THE DUCKLING GETS A COOKIE!?,by Mo Willems,Hyperion/Disney,"May 20, 2012",http://www.amazon.com/The-Duckling-Gets-Cookie-Pigeon/dp/1423151283?tag=NYTBSREV-20
952,3,LADYBUG GIRL AND BINGO,by David Soman and Jacky Davis,Dial,"May 20, 2012",http://www.amazon.com/Ladybug-Girl-Bingo-Jacky-Davis/dp/0803735820?tag=NYTBSREV-20
953,4,THE VERY FAIRY PRINCESS: HERE COMES THE FLOWER GIRL!,by Julie Andrews and Emma Walton Hamilton. Illustrated by Christine Davenier,"Little, Brown","May 20, 2012",http://www.amazon.com/The-Very-Fairy-Princess-Flower/dp/0316185612?tag=NYTBSREV-20
954,5,"GOODNIGHT, GOODNIGHT, CONSTRUCTION SITE",by Sherri Duskey Rinker and Tom Lichtenheld,Chronicle,"May 20, 2012",http://www.amazon.com/Goodnight-Construction-Sherri-Duskey-Rinker/dp/0811877825?tag=NYTBSREV-20
955,6,PRESS HERE,by Hervé Tullet,Handprint/Chronicle,"May 20, 2012",http://www.amazon.com/Press-Here-Herve-Tullet/dp/0811879542?tag=NYTBSREV-20
956,7,THE LORAX,by Dr. Seuss,Random House,"May 20, 2012",http://www.amazon.com/The-Lorax-Classic-Seuss-Dr/dp/0394823370?tag=NYTBSREV-20
957,8,PETE THE CAT: I LOVE MY WHITE SHOES,by Eric Litwin. Illustrated by James Dean,Harper/HarperCollins,"May 20, 2012",http://www.amazon.com/Pete-Cat-Love-White-Shoes/dp/0061906220?tag=NYTBSREV-20
958,9,PETE THE CAT: ROCKING IN MY SCHOOL SHOES,by Eric Litwin. Illustrated by James Dean,Harper/HarperCollins,"May 20, 2012",http://www.amazon.com/Pete-Cat-Rocking-School-Shoes/dp/0061910244?tag=NYTBSREV-20
959,10,I WANT MY HAT BACK,by Jon Klassen,Candlewick,"May 20, 2012",http://www.amazon.com/I-Want-My-Hat-Back/dp/0763655988?tag=NYTBSREV-20
960,1,THE DUCKLING GETS A COOKIE!?,by Mo Willems,Hyperion/Disney,"May 13, 2012",http://www.amazon.com/The-Duckling-Gets-Cookie-Pigeon/dp/1423151283?tag=NYTBSREV-20
961,2,THE LORAX,by Dr. Seuss,Random House,"May 13, 2012",http://www.amazon.com/The-Lorax-Classic-Seuss-Dr/dp/0394823370?tag=NYTBSREV-20
962,3,THE VERY FAIRY PRINCESS: HERE COMES THE FLOWER GIRL!,by Julie Andrews and Emma Walton Hamilton. Illustrated by Christine Davenier,"Little, Brown","May 13, 2012",http://www.amazon.com/The-Very-Fairy-Princess-Flower/dp/0316185612?tag=NYTBSREV-20
963,4,"GOODNIGHT, GOODNIGHT, CONSTRUCTION SITE",by Sherri Duskey Rinker and Tom Lichtenheld,Chronicle,"May 13, 2012",http://www.amazon.com/Goodnight-Construction-Sherri-Duskey-Rinker/dp/0811877825?tag=NYTBSREV-20
964,5,PRESS HERE,by Hervé Tullet,Handprint/Chronicle,"May 13, 2012",http://www.amazon.com/Press-Here-Herve-Tullet/dp/0811879542?tag=NYTBSREV-20
965,6,PETE THE CAT: I LOVE MY WHITE SHOES,by Eric Litwin. Illustrated by James Dean,Harper/HarperCollins,"May 13, 2012",http://www.amazon.com/Pete-Cat-Love-White-Shoes/dp/0061906220?tag=NYTBSREV-20
966,7,FANCY NANCY AND THE MERMAID BALLET,by Jane O'Connor. Illustrated by Robin Preiss Glasser,Harper/HarperCollins,"May 13, 2012",http://www.amazon.com/Fancy-Nancy-Mermaid-Ballet-OConnor/dp/0061703818?tag=NYTBSREV-20
967,8,I WANT MY HAT BACK,by Jon Klassen,Candlewick,"May 13, 2012",http://www.amazon.com/I-Want-My-Hat-Back/dp/0763655988?tag=NYTBSREV-20
968,9,THE ART OF MISS CHEW,by Patricia Polacco,Putnam Juvenile,"May 13, 2012",http://www.amazon.com/The-Miss-Chew-Patricia-Polacco/dp/0399257039?tag=NYTBSREV-20
969,10,ME ... JANE,by Patrick McDonnell,"Little, Brown","May 13, 2012",http://www.amazon.com/Me-Jane/dp/0316045462?tag=NYTBSREV-20
970,1,THE DUCKLING GETS A COOKIE!?,by Mo Willems,Hyperion/Disney,"May 6, 2012",http://www.amazon.com/The-Duckling-Gets-Cookie-Pigeon/dp/1423151283?tag=NYTBSREV-20
971,2,THE LORAX,by Dr. Seuss,Random House,"May 6, 2012",http://www.amazon.com/The-Lorax-Classic-Seuss-Dr/dp/0394823370?tag=NYTBSREV-20
972,3,THE VERY FAIRY PRINCESS: HERE COMES THE FLOWER GIRL!,by Julie Andrews and Emma Walton Hamilton. Illustrated by Christine Davenier,"Little, Brown","May 6, 2012",http://www.amazon.com/The-Very-Fairy-Princess-Flower/dp/0316185612?tag=NYTBSREV-20
973,4,"GOODNIGHT, GOODNIGHT, CONSTRUCTION SITE",by Sherri Duskey Rinker and Tom Lichtenheld,Chronicle,"May 6, 2012",http://www.amazon.com/Goodnight-Construction-Sherri-Duskey-Rinker/dp/0811877825?tag=NYTBSREV-20
974,5,PRESS HERE,by Hervé Tullet,Handprint/Chronicle,"May 6, 2012",http://www.amazon.com/Press-Here-Herve-Tullet/dp/0811879542?tag=NYTBSREV-20
975,6,FANCY NANCY AND THE MERMAID BALLET,by Jane O'Connor. Illustrated by Robin Preiss Glasser,Harper/HarperCollins,"May 6, 2012",http://www.amazon.com/Fancy-Nancy-Mermaid-Ballet-OConnor/dp/0061703818?tag=NYTBSREV-20
976,7,I WANT MY HAT BACK,by Jon Klassen,Candlewick,"May 6, 2012",http://www.amazon.com/I-Want-My-Hat-Back/dp/0763655988?tag=NYTBSREV-20
977,8,GRANDPA GREEN,by Lane Smith,Roaring Brook,"May 6, 2012",http://www.amazon.com/Grandpa-Green-Lane-Smith/dp/1596436077?tag=NYTBSREV-20
978,9,ME ... JANE,by Patrick McDonnell,"Little, Brown","May 6, 2012",http://www.amazon.com/Me-Jane/dp/0316045462?tag=NYTBSREV-20
979,10,A BALL FOR DAISY,by Chris Raschka,Schwartz & Wade,"May 6, 2012",http://www.amazon.com/Ball-Daisy-Caldecott-Medal-Winner/dp/037585861X?tag=NYTBSREV-20
980,1,THE LORAX,by Dr. Seuss,Random House,"April 29, 2012",http://www.amazon.com/The-Lorax-Classic-Seuss-Dr/dp/0394823370?tag=NYTBSREV-20
981,2,THE DUCKLING GETS A COOKIE!?,by Mo Willems,Hyperion/Disney,"April 29, 2012",http://www.amazon.com/The-Duckling-Gets-Cookie-Pigeon/dp/1423151283?tag=NYTBSREV-20
982,3,"GOODNIGHT, GOODNIGHT, CONSTRUCTION SITE",by Sherri Duskey Rinker and Tom Lichtenheld,Chronicle,"April 29, 2012",http://www.amazon.com/Goodnight-Construction-Sherri-Duskey-Rinker/dp/0811877825?tag=NYTBSREV-20
983,4,PRESS HERE,by Hervé Tullet,Handprint/Chronicle,"April 29, 2012",http://www.amazon.com/Press-Here-Herve-Tullet/dp/0811879542?tag=NYTBSREV-20
984,5,I WANT MY HAT BACK,by Jon Klassen,Candlewick,"April 29, 2012",http://www.amazon.com/I-Want-My-Hat-Back/dp/0763655988?tag=NYTBSREV-20
985,6,FANCY NANCY AND THE MERMAID BALLET,by Jane O'Connor. Illustrated by Robin Preiss Glasser,Harper/HarperCollins,"April 29, 2012",http://www.amazon.com/Fancy-Nancy-Mermaid-Ballet-OConnor/dp/0061703818?tag=NYTBSREV-20
986,7,A BALL FOR DAISY,by Chris Raschka,Schwartz & Wade,"April 29, 2012",http://www.amazon.com/Ball-Daisy-Caldecott-Medal-Winner/dp/037585861X?tag=NYTBSREV-20
987,8,THE BIPPOLO SEED AND OTHER LOST STORIES,by Dr. Seuss,Random House,"April 29, 2012",http://www.amazon.com/Bippolo-Other-Stories-Classic-Seuss/dp/0375864350?tag=NYTBSREV-20
988,9,GRANDPA GREEN,by Lane Smith,Roaring Brook,"April 29, 2012",http://www.amazon.com/Grandpa-Green-Lane-Smith/dp/1596436077?tag=NYTBSREV-20
989,10,ME ... JANE,by Patrick McDonnell,"Little, Brown","April 29, 2012",http://www.amazon.com/Me-Jane/dp/0316045462?tag=NYTBSREV-20
990,1,THE LORAX,by Dr. Seuss,Random House,"April 22, 2012",http://www.amazon.com/The-Lorax-Classic-Seuss-Dr/dp/0394823370?tag=NYTBSREV-20
991,2,THE DUCKLING GETS A COOKIE!?,by Mo Willems,Hyperion/Disney,"April 22, 2012",http://www.amazon.com/The-Duckling-Gets-Cookie-Pigeon/dp/1423151283?tag=NYTBSREV-20
992,3,THE EASTER EGG,by Jan Brett,Putnam,"April 22, 2012",http://www.amazon.com/The-Easter-Egg-Jan-Brett/dp/039925238X?tag=NYTBSREV-20
993,4,"GOODNIGHT, GOODNIGHT, CONSTRUCTION SITE",by Sherri Duskey Rinker and Tom Lichtenheld,Chronicle,"April 22, 2012",http://www.amazon.com/Goodnight-Construction-Sherri-Duskey-Rinker/dp/0811877825?tag=NYTBSREV-20
994,5,FANCY NANCY AND THE MERMAID BALLET,by Jane O'Connor. Illustrated by Robin Preiss Glasser,Harper/HarperCollins,"April 22, 2012",http://www.amazon.com/Fancy-Nancy-Mermaid-Ballet-OConnor/dp/0061703818?tag=NYTBSREV-20
995,6,PRESS HERE,by Hervé Tullet,Handprint/Chronicle,"April 22, 2012",http://www.amazon.com/Press-Here-Herve-Tullet/dp/0811879542?tag=NYTBSREV-20
996,7,HEAVEN IS FOR REAL FOR KIDS,by Todd and Sonja Burpo. Illustrated by Wilson Ong,Tommy Nelson,"April 22, 2012",http://www.amazon.com/Heaven-Real-Kids-Little-Astounding/dp/140031870X?tag=NYTBSREV-20
997,8,THE BIPPOLO SEED AND OTHER LOST STORIES,by Dr. Seuss,Random House,"April 22, 2012",http://www.amazon.com/Bippolo-Other-Stories-Classic-Seuss/dp/0375864350?tag=NYTBSREV-20
998,9,I WANT MY HAT BACK,by Jon Klassen,Candlewick,"April 22, 2012",http://www.amazon.com/I-Want-My-Hat-Back/dp/0763655988?tag=NYTBSREV-20
999,10,"IT'S A BIG WORLD, LITTLE PIG!",by Kristi Yamaguchi. Illustrated by Tim Bowers,Sourcebooks Jabberwocky,"April 22, 2012",http://www.amazon.com/Its-Big-World-Little-Pig/dp/1402266448?tag=NYTBSREV-20
1000,1,THE LORAX,by Dr. Seuss,Random House,"April 15, 2012",http://www.amazon.com/The-Lorax-Classic-Seuss-Dr/dp/0394823370?tag=NYTBSREV-20
1001,2,THE EASTER EGG,by Jan Brett,Putnam,"April 15, 2012",http://www.amazon.com/The-Easter-Egg-Jan-Brett/dp/039925238X?tag=NYTBSREV-20
1002,3,"GOODNIGHT, GOODNIGHT, CONSTRUCTION SITE",by Sherri Duskey Rinker and Tom Lichtenheld,Chronicle,"April 15, 2012",http://www.amazon.com/Goodnight-Construction-Sherri-Duskey-Rinker/dp/0811877825?tag=NYTBSREV-20
1003,4,PRESS HERE,by Hervé Tullet,Handprint/Chronicle,"April 15, 2012",http://www.amazon.com/Press-Here-Herve-Tullet/dp/0811879542?tag=NYTBSREV-20
1004,5,FANCY NANCY AND THE MERMAID BALLET,by Jane O'Connor. Illustrated by Robin Preiss Glasser,Harper/HarperCollins,"April 15, 2012",http://www.amazon.com/Fancy-Nancy-Mermaid-Ballet-OConnor/dp/0061703818?tag=NYTBSREV-20
1005,6,THE BIPPOLO SEED AND OTHER LOST STORIES,by Dr. Seuss,Random House,"April 15, 2012",http://www.amazon.com/Bippolo-Other-Stories-Classic-Seuss/dp/0375864350?tag=NYTBSREV-20
1006,7,I WANT MY HAT BACK,by Jon Klassen,Candlewick,"April 15, 2012",http://www.amazon.com/I-Want-My-Hat-Back/dp/0763655988?tag=NYTBSREV-20
1007,8,AND THEN IT’S SPRING,by Julie Fogliano. Illustrated by Erin E. Stead,Neal Porter/Roaring Brook,"April 15, 2012",http://www.amazon.com/Spring-Booklist-Editors-Choice-Awards/dp/1596436247?tag=NYTBSREV-20
1008,9,"IT'S A BIG WORLD, LITTLE PIG!",by Kristi Yamaguchi. Illustrated by Tim Bowers,Sourcebooks Jabberwocky,"April 15, 2012",http://www.amazon.com/Its-Big-World-Little-Pig/dp/1402266448?tag=NYTBSREV-20
1009,10,PENNY AND HER SONG,by Kevin Henkes,Greenwillow/HarperCollins,"April 15, 2012",http://www.amazon.com/Penny-Her-Song-Read-Book/dp/0062081977?tag=NYTBSREV-20
1010,1,THE LORAX,by Dr. Seuss,Random House,"April 8, 2012",http://www.amazon.com/The-Lorax-Classic-Seuss-Dr/dp/0394823370?tag=NYTBSREV-20
1011,2,THE EASTER EGG,by Jan Brett,Putnam,"April 8, 2012",http://www.amazon.com/The-Easter-Egg-Jan-Brett/dp/039925238X?tag=NYTBSREV-20
1012,3,FANCY NANCY AND THE MERMAID BALLET,by Jane O'Connor. Illustrated by Robin Preiss Glasser,Harper/HarperCollins,"April 8, 2012",http://www.amazon.com/Fancy-Nancy-Mermaid-Ballet-OConnor/dp/0061703818?tag=NYTBSREV-20
1013,4,"GOODNIGHT, GOODNIGHT, CONSTRUCTION SITE",by Sherri Duskey Rinker and Tom Lichtenheld,Chronicle,"April 8, 2012",http://www.amazon.com/Goodnight-Construction-Sherri-Duskey-Rinker/dp/0811877825?tag=NYTBSREV-20
1014,5,PRESS HERE,by Hervé Tullet,Handprint/Chronicle,"April 8, 2012",http://www.amazon.com/Press-Here-Herve-Tullet/dp/0811879542?tag=NYTBSREV-20
1015,6,THE BIPPOLO SEED AND OTHER LOST STORIES,by Dr. Seuss,Random House,"April 8, 2012",http://www.amazon.com/Bippolo-Other-Stories-Classic-Seuss/dp/0375864350?tag=NYTBSREV-20
1016,7,AND THEN IT’S SPRING,by Julie Fogliano. Illustrated by Erin E. Stead,Neal Porter/Roaring Brook,"April 8, 2012",http://www.amazon.com/Spring-Booklist-Editors-Choice-Awards/dp/1596436247?tag=NYTBSREV-20
1017,8,"IT'S A BIG WORLD, LITTLE PIG!",by Kristi Yamaguchi. Illustrated by Tim Bowers,Sourcebooks Jabberwocky,"April 8, 2012",http://www.amazon.com/Its-Big-World-Little-Pig/dp/1402266448?tag=NYTBSREV-20
1018,9,I WANT MY HAT BACK,by Jon Klassen,Candlewick,"April 8, 2012",http://www.amazon.com/I-Want-My-Hat-Back/dp/0763655988?tag=NYTBSREV-20
1019,10,EXTRA YARN,by Mac Barnett. Illustrated by Jon Klassen,Balzer & Bray/HarperCollins,"April 8, 2012",http://www.amazon.com/Extra-Yarn-Mac-Barnett/dp/0061953385?tag=NYTBSREV-20
1020,1,THE LORAX,by Dr. Seuss,Random House,"April 1, 2012",http://www.amazon.com/The-Lorax-Classic-Seuss-Dr/dp/0394823370?tag=NYTBSREV-20
1021,2,"GOODNIGHT, GOODNIGHT, CONSTRUCTION SITE",by Sherri Duskey Rinker and Tom Lichtenheld,Chronicle,"April 1, 2012",http://www.amazon.com/Goodnight-Construction-Sherri-Duskey-Rinker/dp/0811877825?tag=NYTBSREV-20
1022,3,PRESS HERE,by Hervé Tullet,Handprint/Chronicle,"April 1, 2012",http://www.amazon.com/Press-Here-Herve-Tullet/dp/0811879542?tag=NYTBSREV-20
1023,4,THE BIPPOLO SEED AND OTHER LOST STORIES,by Dr. Seuss,Random House,"April 1, 2012",http://www.amazon.com/Bippolo-Other-Stories-Classic-Seuss/dp/0375864350?tag=NYTBSREV-20
1024,5,THE EASTER EGG,by Jan Brett,Putnam,"April 1, 2012",http://www.amazon.com/The-Easter-Egg-Jan-Brett/dp/039925238X?tag=NYTBSREV-20
1025,6,FANCY NANCY AND THE MERMAID BALLET,by Jane O'Connor. Illustrated by Robin Preiss Glasser,Harper/HarperCollins,"April 1, 2012",http://www.amazon.com/Fancy-Nancy-Mermaid-Ballet-OConnor/dp/0061703818?tag=NYTBSREV-20
1026,7,"IT'S A BIG WORLD, LITTLE PIG!",by Kristi Yamaguchi. Illustrated by Tim Bowers,Sourcebooks Jabberwocky,"April 1, 2012",http://www.amazon.com/Its-Big-World-Little-Pig/dp/1402266448?tag=NYTBSREV-20
1027,8,ISABELLA: GIRL ON THE GO,by Jennifer Fosberry. Illustrated by Mike Litwin,Sourcebooks Jabberwocky,"April 1, 2012",http://www.amazon.com/Isabella-Girl-Go-Jennifer-Fosberry/dp/1402266480?tag=NYTBSREV-20
1028,9,PENNY AND HER SONG,by Kevin Henkes,Greenwillow/HarperCollins,"April 1, 2012",http://www.amazon.com/Penny-Her-Song-Read-Book/dp/0062081977?tag=NYTBSREV-20
1029,10,HEAVEN IS FOR REAL FOR KIDS,by Todd and Sonja Burpo. Illustrated by Wilson Ong,Tommy Nelson,"April 1, 2012",http://www.amazon.com/Heaven-Real-Kids-Little-Astounding/dp/140031870X?tag=NYTBSREV-20
1030,1,THE LORAX,by Dr. Seuss,Random House,"March 25, 2012",http://www.amazon.com/The-Lorax-Classic-Seuss-Dr/dp/0394823370?tag=NYTBSREV-20
1031,2,FANCY NANCY AND THE MERMAID BALLET,by Jane O'Connor. Illustrated by Robin Preiss Glasser,Harper/HarperCollins,"March 25, 2012",http://www.amazon.com/Fancy-Nancy-Mermaid-Ballet-OConnor/dp/0061703818?tag=NYTBSREV-20
1032,3,"GOODNIGHT, GOODNIGHT, CONSTRUCTION SITE",by Sherri Duskey Rinker and Tom Lichtenheld,Chronicle,"March 25, 2012",http://www.amazon.com/Goodnight-Construction-Sherri-Duskey-Rinker/dp/0811877825?tag=NYTBSREV-20
1033,4,HEAVEN IS FOR REAL FOR KIDS,by Todd and Sonja Burpo. Illustrated by Wilson Ong,Tommy Nelson,"March 25, 2012",http://www.amazon.com/Heaven-Real-Kids-Little-Astounding/dp/140031870X?tag=NYTBSREV-20
1034,5,THE BIPPOLO SEED AND OTHER LOST STORIES,by Dr. Seuss,Random House,"March 25, 2012",http://www.amazon.com/Bippolo-Other-Stories-Classic-Seuss/dp/0375864350?tag=NYTBSREV-20
1035,6,PRESS HERE,by Hervé Tullet,Handprint/Chronicle,"March 25, 2012",http://www.amazon.com/Press-Here-Herve-Tullet/dp/0811879542?tag=NYTBSREV-20
1036,7,"IT'S A BIG WORLD, LITTLE PIG!",by Kristi Yamaguchi. Illustrated by Tim Bowers,Sourcebooks Jabberwocky,"March 25, 2012",http://www.amazon.com/Its-Big-World-Little-Pig/dp/1402266448?tag=NYTBSREV-20
1037,8,THE LORAX POP-UP!,by Dr. Seuss.,Robin Corey Books,"March 25, 2012",http://www.amazon.com/The-Lorax-Pop-Up-Dr-Seuss/dp/0375860355?tag=NYTBSREV-20
1038,9,EXTRA YARN,by Mac Barnett. Illustrated by Jon Klassen,Balzer & Bray/HarperCollins,"March 25, 2012",http://www.amazon.com/Extra-Yarn-Mac-Barnett/dp/0061953385?tag=NYTBSREV-20
1039,10,I WANT MY HAT BACK,by Jon Klassen,Candlewick,"March 25, 2012",http://www.amazon.com/I-Want-My-Hat-Back/dp/0763655988?tag=NYTBSREV-20
1040,1,THE LORAX,by Dr. Seuss,Random House,"March 18, 2012",http://www.amazon.com/The-Lorax-Classic-Seuss-Dr/dp/0394823370?tag=NYTBSREV-20
1041,2,FANCY NANCY AND THE MERMAID BALLET,by Jane O'Connor. Illustrated by Robin Preiss Glasser,Harper/HarperCollins,"March 18, 2012",http://www.amazon.com/Fancy-Nancy-Mermaid-Ballet-OConnor/dp/0061703818?tag=NYTBSREV-20
1042,3,A BALL FOR DAISY,by Chris Raschka,Schwartz & Wade,"March 18, 2012",http://www.amazon.com/Ball-Daisy-Caldecott-Medal-Winner/dp/037585861X?tag=NYTBSREV-20
1043,4,HEAVEN IS FOR REAL FOR KIDS,by Todd and Sonja Burpo. Illustrated by Wilson Ong,Tommy Nelson,"March 18, 2012",http://www.amazon.com/Heaven-Real-Kids-Little-Astounding/dp/140031870X?tag=NYTBSREV-20
1044,5,THE BIPPOLO SEED AND OTHER LOST STORIES,by Dr. Seuss,Random House,"March 18, 2012",http://www.amazon.com/Bippolo-Other-Stories-Classic-Seuss/dp/0375864350?tag=NYTBSREV-20
1045,6,"GOODNIGHT, GOODNIGHT, CONSTRUCTION SITE",by Sherri Duskey Rinker and Tom Lichtenheld,Chronicle,"March 18, 2012",http://www.amazon.com/Goodnight-Construction-Sherri-Duskey-Rinker/dp/0811877825?tag=NYTBSREV-20
1046,7,ME ... JANE,by Patrick McDonnell,"Little, Brown","March 18, 2012",http://www.amazon.com/Me-Jane/dp/0316045462?tag=NYTBSREV-20
1047,8,PRESS HERE,by Hervé Tullet,Handprint/Chronicle,"March 18, 2012",http://www.amazon.com/Press-Here-Herve-Tullet/dp/0811879542?tag=NYTBSREV-20
1048,9,WHAT COLOR IS MY WORLD?,by Kareem Abdul-Jabbar and Raymond Obstfeld. Illustrated by Ben Boos and A.G. Ford,Candlewick,"March 18, 2012",http://www.amazon.com/What-Color-World-African-American-Inventors/dp/0763645648?tag=NYTBSREV-20
1049,10,AND THEN IT’S SPRING,by Julie Fogliano. Illustrated by Erin E. Stead,Neal Porter/Roaring Brook,"March 18, 2012",http://www.amazon.com/Spring-Booklist-Editors-Choice-Awards/dp/1596436247?tag=NYTBSREV-20
1050,1,THE LORAX,by Dr. Seuss,Random House,"March 11, 2012",http://www.amazon.com/The-Lorax-Classic-Seuss-Dr/dp/0394823370?tag=NYTBSREV-20
1051,2,A BALL FOR DAISY,by Chris Raschka,Schwartz & Wade,"March 11, 2012",http://www.amazon.com/Ball-Daisy-Caldecott-Medal-Winner/dp/037585861X?tag=NYTBSREV-20
1052,3,FANCY NANCY AND THE MERMAID BALLET,by Jane O'Connor. Illustrated by Robin Preiss Glasser,Harper/HarperCollins,"March 11, 2012",http://www.amazon.com/Fancy-Nancy-Mermaid-Ballet-OConnor/dp/0061703818?tag=NYTBSREV-20
1053,4,WHAT COLOR IS MY WORLD?,by Kareem Abdul-Jabbar and Raymond Obstfeld. Illustrated by Ben Boos and A.G. Ford,Candlewick,"March 11, 2012",http://www.amazon.com/What-Color-World-African-American-Inventors/dp/0763645648?tag=NYTBSREV-20
1054,5,HEAVEN IS FOR REAL FOR KIDS,by Todd and Sonja Burpo. Illustrated by Wilson Ong,Tommy Nelson,"March 11, 2012",http://www.amazon.com/Heaven-Real-Kids-Little-Astounding/dp/140031870X?tag=NYTBSREV-20
1055,6,THE BIPPOLO SEED AND OTHER LOST STORIES,by Dr. Seuss,Random House,"March 11, 2012",http://www.amazon.com/Bippolo-Other-Stories-Classic-Seuss/dp/0375864350?tag=NYTBSREV-20
1056,7,"GOODNIGHT, GOODNIGHT, CONSTRUCTION SITE",by Sherri Duskey Rinker and Tom Lichtenheld,Chronicle,"March 11, 2012",http://www.amazon.com/Goodnight-Construction-Sherri-Duskey-Rinker/dp/0811877825?tag=NYTBSREV-20
