,rank,title,author,publisher,date,amazon links
136,7,THE WONDERFUL THINGS YOU WILL BE,by Emily Winfield Martin,Random House,5-Mar-23,http://www.amazon.com/The-Wonderful-Things-You-Will/dp/0385376715?tag=NYTBSREV-20
137,8,IN MY HEART,by Jo Witek. Illustrated by Christine Roussey,Abrams Appleseed,5-Mar-23,https://www.amazon.com/dp/1419713108?tag=NYTBSREV-20
138,9,HOW TO CATCH A LEPRECHAUN,by Adam Wallace. Illustrated by Andy Elkerton,Sourcebooks Jabberwocky,5-Mar-23,http://www.amazon.com/How-Catch-Leprechaun-Adam-Wallace/dp/1492632910?tag=NYTBSREV-20
139,10,DRAGONS LOVE TACOS,by Adam Rubin. Illustrated by Daniel Salmieri,Dial,5-Mar-23,http://www.amazon.com/Dragons-Love-Tacos-Adam-Rubin/dp/0803736800?tag=NYTBSREV-20
140,1,LITTLE BLUE TRUCK'S VALENTINE,by Alice Schertle. Illustrated by Jill McElmurry,Clarion,26-Feb-23,https://www.amazon.com/dp/0358272440?tag=NYTBSREV-20
141,2,LOVE FROM THE VERY HUNGRY CATERPILLAR,by Eric Carle,Grosset & Dunlap,26-Feb-23,http://www.amazon.com/Love-The-Very-Hungry-Caterpillar/dp/0448489325?tag=NYTBSREV-20
142,3,HOW TO CATCH A LOVEOSAURUS,by Alice Walstead. Illustrated by Andy Elkerton,Sourcebooks Wonderland,26-Feb-23,https://www.amazon.com/dp/1728268788?tag=NYTBSREV-20
143,4,GRUMPY MONKEY VALENTINE GROSS-OUT,by Suzanne Lang. Illustrated by Max Lang,Random House Studio,26-Feb-23,https://www.amazon.com/dp/0593486927?tag=NYTBSREV-20
144,5,LOVE FROM THE CRAYONS,by Drew Daywalt and Oliver Jeffers,Penguin Workshop,26-Feb-23,https://www.amazon.com/Love-Crayons-Drew-Daywalt/dp/1524792683?tag=NYTBSREV-20
145,6,"GOOD NIGHT, SISTER",by Katherine Schwarzenegger Pratt. Illustrated by Lucy Fleming,Penguin Workshop,26-Feb-23,https://www.amazon.com/dp/0593385810?tag=NYTBSREV-20
146,7,IN MY HEART,by Jo Witek. Illustrated by Christine Roussey,Abrams Appleseed,26-Feb-23,https://www.amazon.com/dp/1419713108?tag=NYTBSREV-20
147,8,PETE THE CAT: VALENTINE'S DAY IS COOL,by James Dean and Kimberly Dean,HarperFestival,26-Feb-23,https://www.amazon.com/Pete-Cat-Valentines-Day-Cool/dp/0062198653?tag=NYTBSREV-20
148,9,THE ABCS OF BLACK HISTORY,by Rio Cortez. Illustrated by Lauren Semmer,Workman,26-Feb-23,https://www.amazon.com/dp/1523507497?tag=NYTBSREV-20
149,10,LOVE FROM LLAMA LLAMA,by Anna Dewdney,Grosset & Dunlap,26-Feb-23,https://www.amazon.com/dp/0593521749?tag=NYTBSREV-20
150,1,LITTLE BLUE TRUCK'S VALENTINE,by Alice Schertle. Illustrated by Jill McElmurry,Clarion,19-Feb-23,https://www.amazon.com/dp/0358272440?tag=NYTBSREV-20
151,2,LOVE FROM THE VERY HUNGRY CATERPILLAR,by Eric Carle,Grosset & Dunlap,19-Feb-23,http://www.amazon.com/Love-The-Very-Hungry-Caterpillar/dp/0448489325?tag=NYTBSREV-20
152,3,HOW TO CATCH A LOVEOSAURUS,by Alice Walstead. Illustrated by Andy Elkerton,Sourcebooks Wonderland,19-Feb-23,https://www.amazon.com/dp/1728268788?tag=NYTBSREV-20
153,4,GRUMPY MONKEY VALENTINE GROSS-OUT,by Suzanne Lang. Illustrated by Max Lang,Random House Studio,19-Feb-23,https://www.amazon.com/dp/0593486927?tag=NYTBSREV-20
154,5,LOVE FROM THE CRAYONS,by Drew Daywalt and Oliver Jeffers,Penguin Workshop,19-Feb-23,https://www.amazon.com/Love-Crayons-Drew-Daywalt/dp/1524792683?tag=NYTBSREV-20
155,6,IN MY HEART,by Jo Witek. Illustrated by Christine Roussey,Abrams Appleseed,19-Feb-23,https://www.amazon.com/dp/1419713108?tag=NYTBSREV-20
156,7,THE WONDERFUL THINGS YOU WILL BE,by Emily Winfield Martin,Random House,19-Feb-23,http://www.amazon.com/The-Wonderful-Things-You-Will/dp/0385376715?tag=NYTBSREV-20
157,8,PETE THE CAT: VALENTINE'S DAY IS COOL,by James Dean and Kimberly Dean,HarperFestival,19-Feb-23,https://www.amazon.com/Pete-Cat-Valentines-Day-Cool/dp/0062198653?tag=NYTBSREV-20
158,9,THE SMALLEST SPOT OF A DOT,by Linsey Davis and Michael Tyler. Illustrated by Lucy Fleming,Zonderkidz,19-Feb-23,https://www.amazon.com/dp/0310748801?tag=NYTBSREV-20
159,10,THE ABCS OF BLACK HISTORY,by Rio Cortez. Illustrated by Lauren Semmer,Workman,19-Feb-23,https://www.amazon.com/dp/1523507497?tag=NYTBSREV-20
160,1,LITTLE BLUE TRUCK'S VALENTINE,by Alice Schertle. Illustrated by Jill McElmurry,Clarion,12-Feb-23,https://www.amazon.com/dp/0358272440?tag=NYTBSREV-20
161,2,LOVE FROM THE VERY HUNGRY CATERPILLAR,by Eric Carle,Grosset & Dunlap,12-Feb-23,http://www.amazon.com/Love-The-Very-Hungry-Caterpillar/dp/0448489325?tag=NYTBSREV-20
162,3,HOW TO CATCH A LOVEOSAURUS,by Alice Walstead. Illustrated by Andy Elkerton,Sourcebooks Wonderland,12-Feb-23,https://www.amazon.com/dp/1728268788?tag=NYTBSREV-20
163,4,GRUMPY MONKEY VALENTINE GROSS-OUT,by Suzanne Lang. Illustrated by Max Lang,Random House Studio,12-Feb-23,https://www.amazon.com/dp/0593486927?tag=NYTBSREV-20
164,5,THE WONDERFUL THINGS YOU WILL BE,by Emily Winfield Martin,Random House,12-Feb-23,http://www.amazon.com/The-Wonderful-Things-You-Will/dp/0385376715?tag=NYTBSREV-20
165,6,IN MY HEART,by Jo Witek. Illustrated by Christine Roussey,Abrams Appleseed,12-Feb-23,https://www.amazon.com/dp/1419713108?tag=NYTBSREV-20
166,7,LOVE FROM THE CRAYONS,by Drew Daywalt and Oliver Jeffers,Penguin Workshop,12-Feb-23,https://www.amazon.com/Love-Crayons-Drew-Daywalt/dp/1524792683?tag=NYTBSREV-20
167,8,DRAGONS LOVE TACOS,by Adam Rubin. Illustrated by Daniel Salmieri,Dial,12-Feb-23,http://www.amazon.com/Dragons-Love-Tacos-Adam-Rubin/dp/0803736800?tag=NYTBSREV-20
168,9,THE BOOK WITH NO PICTURES,by B.J. Novak,Dial,12-Feb-23,http://www.amazon.com/The-Book-Pictures-B-J-Novak/dp/0803741715?tag=NYTBSREV-20
169,10,THE DAY THE CRAYONS QUIT,by Drew Daywalt. Illustrated by Oliver Jeffers,Philomel,12-Feb-23,http://www.amazon.com/The-Crayons-Quit-Drew-Daywalt/dp/0399255370?tag=NYTBSREV-20
170,1,LITTLE BLUE TRUCK'S VALENTINE,by Alice Schertle. Illustrated by Jill McElmurry,Clarion,5-Feb-23,https://www.amazon.com/dp/0358272440?tag=NYTBSREV-20
171,2,HOW TO CATCH A LOVEOSAURUS,by Alice Walstead. Illustrated by Andy Elkerton,Sourcebooks Wonderland,5-Feb-23,https://www.amazon.com/dp/1728268788?tag=NYTBSREV-20
172,3,LOVE FROM THE VERY HUNGRY CATERPILLAR,by Eric Carle,Grosset & Dunlap,5-Feb-23,http://www.amazon.com/Love-The-Very-Hungry-Caterpillar/dp/0448489325?tag=NYTBSREV-20
173,4,GRUMPY MONKEY VALENTINE GROSS-OUT,by Suzanne Lang. Illustrated by Max Lang,Random House Studio,5-Feb-23,https://www.amazon.com/dp/0593486927?tag=NYTBSREV-20
174,5,THE WONDERFUL THINGS YOU WILL BE,by Emily Winfield Martin,Random House,5-Feb-23,http://www.amazon.com/The-Wonderful-Things-You-Will/dp/0385376715?tag=NYTBSREV-20
175,6,DRAGONS LOVE TACOS,by Adam Rubin. Illustrated by Daniel Salmieri,Dial,5-Feb-23,http://www.amazon.com/Dragons-Love-Tacos-Adam-Rubin/dp/0803736800?tag=NYTBSREV-20
176,7,IN MY HEART,by Jo Witek. Illustrated by Christine Roussey,Abrams Appleseed,5-Feb-23,https://www.amazon.com/dp/1419713108?tag=NYTBSREV-20
177,8,LOVE FROM THE CRAYONS,by Drew Daywalt and Oliver Jeffers,Penguin Workshop,5-Feb-23,https://www.amazon.com/Love-Crayons-Drew-Daywalt/dp/1524792683?tag=NYTBSREV-20
178,9,THE DAY THE CRAYONS QUIT,by Drew Daywalt. Illustrated by Oliver Jeffers,Philomel,5-Feb-23,http://www.amazon.com/The-Crayons-Quit-Drew-Daywalt/dp/0399255370?tag=NYTBSREV-20
179,10,THE SOUR GRAPE,by Jory John and Pete Oswald,HarperCollins,5-Feb-23,https://www.amazon.com/dp/0063045419?tag=NYTBSREV-20
180,1,LITTLE BLUE TRUCK'S VALENTINE,by Alice Schertle. Illustrated by Jill McElmurry,Clarion,29-Jan-23,https://www.amazon.com/dp/0358272440?tag=NYTBSREV-20
181,2,HOW TO CATCH A LOVEOSAURUS,by Alice Walstead. Illustrated by Andy Elkerton,Sourcebooks Wonderland,29-Jan-23,https://www.amazon.com/dp/1728268788?tag=NYTBSREV-20
182,3,THE WONDERFUL THINGS YOU WILL BE,by Emily Winfield Martin,Random House,29-Jan-23,http://www.amazon.com/The-Wonderful-Things-You-Will/dp/0385376715?tag=NYTBSREV-20
183,4,LOVE FROM THE VERY HUNGRY CATERPILLAR,by Eric Carle,Grosset & Dunlap,29-Jan-23,http://www.amazon.com/Love-The-Very-Hungry-Caterpillar/dp/0448489325?tag=NYTBSREV-20
184,5,GRUMPY MONKEY VALENTINE GROSS-OUT,by Suzanne Lang. Illustrated by Max Lang,Random House Studio,29-Jan-23,https://www.amazon.com/dp/0593486927?tag=NYTBSREV-20
185,6,DRAGONS LOVE TACOS,by Adam Rubin. Illustrated by Daniel Salmieri,Dial,29-Jan-23,http://www.amazon.com/Dragons-Love-Tacos-Adam-Rubin/dp/0803736800?tag=NYTBSREV-20
186,7,THE DAY THE CRAYONS QUIT,by Drew Daywalt. Illustrated by Oliver Jeffers,Philomel,29-Jan-23,http://www.amazon.com/The-Crayons-Quit-Drew-Daywalt/dp/0399255370?tag=NYTBSREV-20
187,8,IN MY HEART,by Jo Witek. Illustrated by Christine Roussey,Abrams Appleseed,29-Jan-23,https://www.amazon.com/dp/1419713108?tag=NYTBSREV-20
188,9,THE SOUR GRAPE,by Jory John and Pete Oswald,HarperCollins,29-Jan-23,https://www.amazon.com/dp/0063045419?tag=NYTBSREV-20
189,10,THE ABCS OF BLACK HISTORY,by Rio Cortez. Illustrated by Lauren Semmer,Workman,29-Jan-23,https://www.amazon.com/dp/1523507497?tag=NYTBSREV-20
190,1,LITTLE BLUE TRUCK'S VALENTINE,by Alice Schertle. Illustrated by Jill McElmurry,Clarion,22-Jan-23,https://www.amazon.com/dp/0358272440?tag=NYTBSREV-20
191,2,THE WONDERFUL THINGS YOU WILL BE,by Emily Winfield Martin,Random House,22-Jan-23,http://www.amazon.com/The-Wonderful-Things-You-Will/dp/0385376715?tag=NYTBSREV-20
192,3,DRAGONS LOVE TACOS,by Adam Rubin. Illustrated by Daniel Salmieri,Dial,22-Jan-23,http://www.amazon.com/Dragons-Love-Tacos-Adam-Rubin/dp/0803736800?tag=NYTBSREV-20
193,4,THE DAY THE CRAYONS QUIT,by Drew Daywalt. Illustrated by Oliver Jeffers,Philomel,22-Jan-23,http://www.amazon.com/The-Crayons-Quit-Drew-Daywalt/dp/0399255370?tag=NYTBSREV-20
194,5,THE SOUR GRAPE,by Jory John and Pete Oswald,HarperCollins,22-Jan-23,https://www.amazon.com/dp/0063045419?tag=NYTBSREV-20
195,6,HOW TO CATCH A LOVEOSAURUS,by Alice Walstead. Illustrated by Andy Elkerton,Sourcebooks Wonderland,22-Jan-23,https://www.amazon.com/dp/1728268788?tag=NYTBSREV-20
196,7,GRUMPY MONKEY VALENTINE GROSS-OUT,by Suzanne Lang. Illustrated by Max Lang,Random House Studio,22-Jan-23,https://www.amazon.com/dp/0593486927?tag=NYTBSREV-20
197,8,LOVE FROM THE VERY HUNGRY CATERPILLAR,by Eric Carle,Grosset & Dunlap,22-Jan-23,http://www.amazon.com/Love-The-Very-Hungry-Caterpillar/dp/0448489325?tag=NYTBSREV-20
198,9,LITTLE BLUE TRUCK MAKES A FRIEND,by Alice Schertle and Jill McElmurry,Clarion,22-Jan-23,https://www.amazon.com/dp/0358722829?tag=NYTBSREV-20
199,10,I'M SO GLAD YOU WERE BORN,by Ainsley Earhardt. Illustrated by Kim Barnes,Zonderkidz,22-Jan-23,https://www.amazon.com/dp/031077702X?tag=NYTBSREV-20
200,1,THE DAY THE CRAYONS QUIT,by Drew Daywalt. Illustrated by Oliver Jeffers,Philomel,15-Jan-23,http://www.amazon.com/The-Crayons-Quit-Drew-Daywalt/dp/0399255370?tag=NYTBSREV-20
201,2,DRAGONS LOVE TACOS,by Adam Rubin. Illustrated by Daniel Salmieri,Dial,15-Jan-23,http://www.amazon.com/Dragons-Love-Tacos-Adam-Rubin/dp/0803736800?tag=NYTBSREV-20
202,3,THE WONDERFUL THINGS YOU WILL BE,by Emily Winfield Martin,Random House,15-Jan-23,http://www.amazon.com/The-Wonderful-Things-You-Will/dp/0385376715?tag=NYTBSREV-20
203,4,THE SOUR GRAPE,by Jory John and Pete Oswald,HarperCollins,15-Jan-23,https://www.amazon.com/dp/0063045419?tag=NYTBSREV-20
204,5,GRUMPY MONKEY,by Suzanne Lang. Illustrated by Max Lang,Random House,15-Jan-23,https://www.amazon.com/Grumpy-Monkey-Suzanne-Lang/dp/0553537865?tag=NYTBSREV-20
205,6,AN ELEPHANT & PIGGIE BIGGIE! VOL. 5,by Mo Willems,Hyperion,15-Jan-23,https://www.amazon.com/dp/1368072240?tag=NYTBSREV-20
206,7,KNIGHT OWL,by Christopher Denise,Christy Ottaviano,15-Jan-23,https://www.amazon.com/dp/031631062X?tag=NYTBSREV-20
207,8,THE SMART COOKIE,by Jory John. Illustrated by Pete Oswald,Harper,15-Jan-23,https://www.amazon.com/dp/0063045400?tag=NYTBSREV-20
208,9,I'M SO GLAD YOU WERE BORN,by Ainsley Earhardt. Illustrated by Kim Barnes,Zonderkidz,15-Jan-23,https://www.amazon.com/dp/031077702X?tag=NYTBSREV-20
209,10,LITTLE BLUE TRUCK MAKES A FRIEND,by Alice Schertle and Jill McElmurry,Clarion,15-Jan-23,https://www.amazon.com/dp/0358722829?tag=NYTBSREV-20
210,1,DRAGONS LOVE TACOS,by Adam Rubin. Illustrated by Daniel Salmieri,Dial,8-Jan-23,http://www.amazon.com/Dragons-Love-Tacos-Adam-Rubin/dp/0803736800?tag=NYTBSREV-20
211,2,THE DAY THE CRAYONS QUIT,by Drew Daywalt. Illustrated by Oliver Jeffers,Philomel,8-Jan-23,http://www.amazon.com/The-Crayons-Quit-Drew-Daywalt/dp/0399255370?tag=NYTBSREV-20
212,3,CONSTRUCTION SITE ON CHRISTMAS NIGHT,by Sherri Duskey Rinker. Illustrated by A. G. Ford,Chronicle,8-Jan-23,https://www.amazon.com/Construction-Christmas-Sherri-Duskey-Rinker/dp/1452139113?tag=NYTBSREV-20
213,4,THE WONDERFUL THINGS YOU WILL BE,by Emily Winfield Martin,Random House,8-Jan-23,http://www.amazon.com/The-Wonderful-Things-You-Will/dp/0385376715?tag=NYTBSREV-20
214,5,HOW TO CATCH AN ELF,by Adam Wallace. Illustrated by Andy Elkerton,Sourcebooks Jabberwocky,8-Jan-23,https://www.amazon.com/How-Catch-Elf-Adam-Wallace/dp/1492646318?tag=NYTBSREV-20
215,6,THE PIGEON WILL RIDE THE ROLLER COASTER!,by Mo Willems,Union Square Kids,8-Jan-23,https://www.amazon.com/dp/1454946865?tag=NYTBSREV-20
216,7,LITTLE BLUE TRUCK MAKES A FRIEND,by Alice Schertle and Jill McElmurry,Clarion,8-Jan-23,https://www.amazon.com/dp/0358722829?tag=NYTBSREV-20
217,8,5 MORE SLEEPS 'TIL CHRISTMAS,by Jimmy Fallon. Illustrated by Rich Deas,Feiwel & Friends,8-Jan-23,https://www.amazon.com/dp/1250266475?tag=NYTBSREV-20
218,9,PETE THE CAT'S 12 GROOVY DAYS OF CHRISTMAS,by Kimberly and James Dean,HarperCollins,8-Jan-23,https://www.amazon.com/Pete-Cats-Groovy-Days-Christmas/dp/0062675273?tag=NYTBSREV-20
219,10,HOW TO CATCH A UNICORN,by Adam Wallace. Illustrated by Andy Elkerton,Sourcebooks Wonderland,8-Jan-23,https://www.amazon.com/How-Catch-Unicorn-Adam-Wallace/dp/1492669733?tag=NYTBSREV-20
220,1,HOW TO CATCH AN ELF,by Adam Wallace. Illustrated by Andy Elkerton,Sourcebooks Jabberwocky,1-Jan-23,https://www.amazon.com/How-Catch-Elf-Adam-Wallace/dp/1492646318?tag=NYTBSREV-20
221,2,DRAGONS LOVE TACOS,by Adam Rubin. Illustrated by Daniel Salmieri,Dial,1-Jan-23,http://www.amazon.com/Dragons-Love-Tacos-Adam-Rubin/dp/0803736800?tag=NYTBSREV-20
222,3,THE DAY THE CRAYONS QUIT,by Drew Daywalt. Illustrated by Oliver Jeffers,Philomel,1-Jan-23,http://www.amazon.com/The-Crayons-Quit-Drew-Daywalt/dp/0399255370?tag=NYTBSREV-20
223,4,LITTLE RED SLEIGH,by Erin Guendelsberger. Illustrated by Elizaveta Tretyakova,Sourcebooks Wonderland,1-Jan-23,https://www.amazon.com/dp/1728223555?tag=NYTBSREV-20
224,5,CONSTRUCTION SITE ON CHRISTMAS NIGHT,by Sherri Duskey Rinker. Illustrated by A. G. Ford,Chronicle,1-Jan-23,https://www.amazon.com/Construction-Christmas-Sherri-Duskey-Rinker/dp/1452139113?tag=NYTBSREV-20
225,6,THE WONDERFUL THINGS YOU WILL BE,by Emily Winfield Martin,Random House,1-Jan-23,http://www.amazon.com/The-Wonderful-Things-You-Will/dp/0385376715?tag=NYTBSREV-20
226,7,THE SOUR GRAPE,by Jory John and Pete Oswald,HarperCollins,1-Jan-23,https://www.amazon.com/dp/0063045419?tag=NYTBSREV-20
227,8,LITTLE BLUE TRUCK MAKES A FRIEND,by Alice Schertle and Jill McElmurry,Clarion,1-Jan-23,https://www.amazon.com/dp/0358722829?tag=NYTBSREV-20
228,9,HOW TO CATCH A UNICORN,by Adam Wallace. Illustrated by Andy Elkerton,Sourcebooks Wonderland,1-Jan-23,https://www.amazon.com/How-Catch-Unicorn-Adam-Wallace/dp/1492669733?tag=NYTBSREV-20
229,10,THE PIGEON WILL RIDE THE ROLLER COASTER!,by Mo Willems,Union Square Kids,1-Jan-23,https://www.amazon.com/dp/1454946865?tag=NYTBSREV-20
230,1,HOW TO CATCH AN ELF,by Adam Wallace. Illustrated by Andy Elkerton,Sourcebooks Jabberwocky,25-Dec-22,https://www.amazon.com/How-Catch-Elf-Adam-Wallace/dp/1492646318?tag=NYTBSREV-20
231,2,DRAGONS LOVE TACOS,by Adam Rubin. Illustrated by Daniel Salmieri,Dial,25-Dec-22,http://www.amazon.com/Dragons-Love-Tacos-Adam-Rubin/dp/0803736800?tag=NYTBSREV-20
232,3,CONSTRUCTION SITE ON CHRISTMAS NIGHT,by Sherri Duskey Rinker. Illustrated by A. G. Ford,Chronicle,25-Dec-22,https://www.amazon.com/Construction-Christmas-Sherri-Duskey-Rinker/dp/1452139113?tag=NYTBSREV-20
233,4,THE WONDERFUL THINGS YOU WILL BE,by Emily Winfield Martin,Random House,25-Dec-22,http://www.amazon.com/The-Wonderful-Things-You-Will/dp/0385376715?tag=NYTBSREV-20
234,5,5 MORE SLEEPS 'TIL CHRISTMAS,by Jimmy Fallon. Illustrated by Rich Deas,Feiwel & Friends,25-Dec-22,https://www.amazon.com/dp/1250266475?tag=NYTBSREV-20
235,6,THE SOUR GRAPE,by Jory John and Pete Oswald,HarperCollins,25-Dec-22,https://www.amazon.com/dp/0063045419?tag=NYTBSREV-20
236,7,LITTLE RED SLEIGH,by Erin Guendelsberger. Illustrated by Elizaveta Tretyakova,Sourcebooks Wonderland,25-Dec-22,https://www.amazon.com/dp/1728223555?tag=NYTBSREV-20
237,8,HOW TO CATCH A REINDEER,by Alice Walstead. Illustrated by Andy Elkerton,Sourcebooks Wonderland,25-Dec-22,https://www.amazon.com/dp/1728276136?tag=NYTBSREV-20
238,9,THE DAY THE CRAYONS QUIT,by Drew Daywalt. Illustrated by Oliver Jeffers,Philomel,25-Dec-22,http://www.amazon.com/The-Crayons-Quit-Drew-Daywalt/dp/0399255370?tag=NYTBSREV-20
239,10,HOW TO CATCH A UNICORN,by Adam Wallace. Illustrated by Andy Elkerton,Sourcebooks Wonderland,25-Dec-22,https://www.amazon.com/How-Catch-Unicorn-Adam-Wallace/dp/1492669733?tag=NYTBSREV-20
240,1,HOW TO CATCH AN ELF,by Adam Wallace. Illustrated by Andy Elkerton,Sourcebooks Jabberwocky,18-Dec-22,https://www.amazon.com/How-Catch-Elf-Adam-Wallace/dp/1492646318?tag=NYTBSREV-20
241,2,CONSTRUCTION SITE ON CHRISTMAS NIGHT,by Sherri Duskey Rinker. Illustrated by A. G. Ford,Chronicle,18-Dec-22,https://www.amazon.com/Construction-Christmas-Sherri-Duskey-Rinker/dp/1452139113?tag=NYTBSREV-20
242,3,DRAGONS LOVE TACOS,by Adam Rubin. Illustrated by Daniel Salmieri,Dial,18-Dec-22,http://www.amazon.com/Dragons-Love-Tacos-Adam-Rubin/dp/0803736800?tag=NYTBSREV-20
243,4,LITTLE RED SLEIGH,by Erin Guendelsberger. Illustrated by Elizaveta Tretyakova,Sourcebooks Wonderland,18-Dec-22,https://www.amazon.com/dp/1728223555?tag=NYTBSREV-20
244,5,THE SOUR GRAPE,by Jory John and Pete Oswald,HarperCollins,18-Dec-22,https://www.amazon.com/dp/0063045419?tag=NYTBSREV-20
245,6,LITTLE BLUE TRUCK MAKES A FRIEND,by Alice Schertle and Jill McElmurry,Clarion,18-Dec-22,https://www.amazon.com/dp/0358722829?tag=NYTBSREV-20
246,7,HOW TO CATCH A REINDEER,by Alice Walstead. Illustrated by Andy Elkerton,Sourcebooks Wonderland,18-Dec-22,https://www.amazon.com/dp/1728276136?tag=NYTBSREV-20
247,8,THE PIGEON WILL RIDE THE ROLLER COASTER!,by Mo Willems,Union Square Kids,18-Dec-22,https://www.amazon.com/dp/1454946865?tag=NYTBSREV-20
248,9,THE WONDERFUL THINGS YOU WILL BE,by Emily Winfield Martin,Random House,18-Dec-22,http://www.amazon.com/The-Wonderful-Things-You-Will/dp/0385376715?tag=NYTBSREV-20
249,10,PETE THE CAT'S 12 GROOVY DAYS OF CHRISTMAS,by Kimberly and James Dean,HarperCollins,18-Dec-22,https://www.amazon.com/Pete-Cats-Groovy-Days-Christmas/dp/0062675273?tag=NYTBSREV-20
250,1,HOW TO CATCH AN ELF,by Adam Wallace. Illustrated by Andy Elkerton,Sourcebooks Jabberwocky,11-Dec-22,https://www.amazon.com/How-Catch-Elf-Adam-Wallace/dp/1492646318?tag=NYTBSREV-20
251,2,CONSTRUCTION SITE ON CHRISTMAS NIGHT,by Sherri Duskey Rinker. Illustrated by A. G. Ford,Chronicle,11-Dec-22,https://www.amazon.com/Construction-Christmas-Sherri-Duskey-Rinker/dp/1452139113?tag=NYTBSREV-20
252,3,THE SOUR GRAPE,by Jory John and Pete Oswald,HarperCollins,11-Dec-22,https://www.amazon.com/dp/0063045419?tag=NYTBSREV-20
253,4,DRAGONS LOVE TACOS,by Adam Rubin. Illustrated by Daniel Salmieri,Dial,11-Dec-22,http://www.amazon.com/Dragons-Love-Tacos-Adam-Rubin/dp/0803736800?tag=NYTBSREV-20
254,5,LITTLE BLUE TRUCK MAKES A FRIEND,by Alice Schertle and Jill McElmurry,Clarion,11-Dec-22,https://www.amazon.com/dp/0358722829?tag=NYTBSREV-20
255,6,THE PIGEON WILL RIDE THE ROLLER COASTER!,by Mo Willems,Union Square Kids,11-Dec-22,https://www.amazon.com/dp/1454946865?tag=NYTBSREV-20
256,7,LITTLE RED SLEIGH,by Erin Guendelsberger. Illustrated by Elizaveta Tretyakova,Sourcebooks Wonderland,11-Dec-22,https://www.amazon.com/dp/1728223555?tag=NYTBSREV-20
257,8,THE WONDERFUL THINGS YOU WILL BE,by Emily Winfield Martin,Random House,11-Dec-22,http://www.amazon.com/The-Wonderful-Things-You-Will/dp/0385376715?tag=NYTBSREV-20
258,9,DASHER,by Matt Tavares,Candlewick,11-Dec-22,https://www.amazon.com/Dasher-Little-Changed-Christmas-Forever/dp/1536201375?tag=NYTBSREV-20
259,10,PETE THE CAT'S 12 GROOVY DAYS OF CHRISTMAS,by Kimberly and James Dean,HarperCollins,11-Dec-22,https://www.amazon.com/Pete-Cats-Groovy-Days-Christmas/dp/0062675273?tag=NYTBSREV-20
260,1,HOW TO CATCH A TURKEY,by Adam Wallace. Illustrated by Andy Elkerton,Sourcebooks Jabberwocky,4-Dec-22,https://www.amazon.com/How-Catch-Turkey-Adam-Wallace/dp/1492664359?tag=NYTBSREV-20
261,2,THE SOUR GRAPE,by Jory John and Pete Oswald,HarperCollins,4-Dec-22,https://www.amazon.com/dp/0063045419?tag=NYTBSREV-20
262,3,LITTLE BLUE TRUCK MAKES A FRIEND,by Alice Schertle and Jill McElmurry,Clarion,4-Dec-22,https://www.amazon.com/dp/0358722829?tag=NYTBSREV-20
263,4,I'M SO GLAD YOU WERE BORN,by Ainsley Earhardt. Illustrated by Kim Barnes,Zonderkidz,4-Dec-22,https://www.amazon.com/dp/031077702X?tag=NYTBSREV-20
264,5,CONSTRUCTION SITE ON CHRISTMAS NIGHT,by Sherri Duskey Rinker. Illustrated by A. G. Ford,Chronicle,4-Dec-22,https://www.amazon.com/Construction-Christmas-Sherri-Duskey-Rinker/dp/1452139113?tag=NYTBSREV-20
265,6,THE PIGEON WILL RIDE THE ROLLER COASTER!,by Mo Willems,Union Square Kids,4-Dec-22,https://www.amazon.com/dp/1454946865?tag=NYTBSREV-20
266,7,HOW TO CATCH AN ELF,by Adam Wallace. Illustrated by Andy Elkerton,Sourcebooks Jabberwocky,4-Dec-22,https://www.amazon.com/How-Catch-Elf-Adam-Wallace/dp/1492646318?tag=NYTBSREV-20
267,8,LITTLE RED SLEIGH,by Erin Guendelsberger. Illustrated by Elizaveta Tretyakova,Sourcebooks Wonderland,4-Dec-22,https://www.amazon.com/dp/1728223555?tag=NYTBSREV-20
268,9,"CONSTRUCTION SITE: FARMING STRONG, ALL YEAR LONG",by Sherri Duskey Rinker. Illustrated by A. G. Ford,Chronicle,4-Dec-22,https://www.amazon.com/dp/1797213873?tag=NYTBSREV-20
269,10,DRAGONS LOVE TACOS,by Adam Rubin. Illustrated by Daniel Salmieri,Dial,4-Dec-22,http://www.amazon.com/Dragons-Love-Tacos-Adam-Rubin/dp/0803736800?tag=NYTBSREV-20
270,1,THE SOUR GRAPE,by Jory John and Pete Oswald,HarperCollins,27-Nov-22,https://www.amazon.com/dp/0063045419?tag=NYTBSREV-20
271,2,HOW TO CATCH A TURKEY,by Adam Wallace. Illustrated by Andy Elkerton,Sourcebooks Jabberwocky,27-Nov-22,https://www.amazon.com/How-Catch-Turkey-Adam-Wallace/dp/1492664359?tag=NYTBSREV-20
