,rank,title,author,publisher,date,amazon links
2006,7,THE DAY THE CRAYONS QUIT,by Drew Daywalt. Illustrated by Oliver Jeffers,Philomel,"June 23, 2019",http://www.amazon.com/The-Crayons-Quit-Drew-Daywalt/dp/0399255370?tag=NYTBSREV-20
2007,8,WHAT DO YOU DO WITH A CHANCE?,by Kobi Yamada. Illustrated by Mae Besom,Compendium,"June 23, 2019",https://www.amazon.com/What-Do-You-Chance/dp/1943200734?tag=NYTBSREV-20
2008,9,THE BOOK WITH NO PICTURES,by B.J. Novak,Dial,"June 23, 2019",http://www.amazon.com/The-Book-Pictures-B-J-Novak/dp/0803741715?tag=NYTBSREV-20
2009,10,"ROSIE REVERE, ENGINEER",by Andrea Beaty. Illustrated by David Roberts,Abrams,"June 23, 2019",http://www.amazon.com/Rosie-Revere-Engineer-Andrea-Beaty/dp/1419708457?tag=NYTBSREV-20
2010,1,THE WONDERFUL THINGS YOU WILL BE,by Emily Winfield Martin,Random House,"June 16, 2019",http://www.amazon.com/The-Wonderful-Things-You-Will/dp/0385376715?tag=NYTBSREV-20
2011,2,DRAGONS LOVE TACOS,by Adam Rubin. Illustrated by Daniel Salmieri,Dial,"June 16, 2019",http://www.amazon.com/Dragons-Love-Tacos-Adam-Rubin/dp/0803736800?tag=NYTBSREV-20
2012,3,I WISH YOU MORE,by Amy Krouse Rosenthal. Illustrated by Tom Lichtenheld,Chronicle,"June 16, 2019",http://www.amazon.com/Wish-You-More-Krouse-Rosenthal/dp/1452126992?tag=NYTBSREV-20
2013,4,I LOVE DAD WITH THE VERY HUNGRY CATERPILLAR,by Eric Carle,Grosset & Dunlap,"June 16, 2019",https://www.amazon.com/Love-Hungry-Caterpillar-World-Carle/dp/152478589X?tag=NYTBSREV-20
2014,5,GRUMPY MONKEY,by Suzanne Lang. Illustrated by Max Lang,Random House,"June 16, 2019",https://www.amazon.com/Grumpy-Monkey-Suzanne-Lang/dp/0553537865?tag=NYTBSREV-20
2015,6,WHAT DO YOU DO WITH A CHANCE?,by Kobi Yamada. Illustrated by Mae Besom,Compendium,"June 16, 2019",https://www.amazon.com/What-Do-You-Chance/dp/1943200734?tag=NYTBSREV-20
2016,7,DEAR GIRL,by Amy Krouse Rosenthal and Paris Rosenthal. Illustrated by Holly Hatam,HarperCollins,"June 16, 2019",https://www.amazon.com/Dear-Girl-Amy-Krouse-Rosenthal/dp/0062422502?tag=NYTBSREV-20
2017,8,MY HEART,by Corinna Luyken,Dial,"June 16, 2019",https://www.amazon.com/My-Heart-Corinna-Luyken/dp/0735227934?tag=NYTBSREV-20
2018,9,BECAUSE I HAD A TEACHER,by Kobi Yamada. Illustrated by Natalie Russell,Compendium,"June 16, 2019",https://www.amazon.com/Because-Had-Teacher-teachers-everywhere/dp/1943200084?tag=NYTBSREV-20
2019,10,THE DAY THE CRAYONS QUIT,by Drew Daywalt. Illustrated by Oliver Jeffers,Philomel,"June 16, 2019",http://www.amazon.com/The-Crayons-Quit-Drew-Daywalt/dp/0399255370?tag=NYTBSREV-20
2020,1,I WISH YOU MORE,by Amy Krouse Rosenthal. Illustrated by Tom Lichtenheld,Chronicle,"June 9, 2019",http://www.amazon.com/Wish-You-More-Krouse-Rosenthal/dp/1452126992?tag=NYTBSREV-20
2021,2,THE WONDERFUL THINGS YOU WILL BE,by Emily Winfield Martin,Random House,"June 9, 2019",http://www.amazon.com/The-Wonderful-Things-You-Will/dp/0385376715?tag=NYTBSREV-20
2022,3,DRAGONS LOVE TACOS,by Adam Rubin. Illustrated by Daniel Salmieri,Dial,"June 9, 2019",http://www.amazon.com/Dragons-Love-Tacos-Adam-Rubin/dp/0803736800?tag=NYTBSREV-20
2023,4,DEAR GIRL,by Amy Krouse Rosenthal and Paris Rosenthal. Illustrated by Holly Hatam,HarperCollins,"June 9, 2019",https://www.amazon.com/Dear-Girl-Amy-Krouse-Rosenthal/dp/0062422502?tag=NYTBSREV-20
2024,5,I LOVE DAD WITH THE VERY HUNGRY CATERPILLAR,by Eric Carle,Grosset & Dunlap,"June 9, 2019",https://www.amazon.com/Love-Hungry-Caterpillar-World-Carle/dp/152478589X?tag=NYTBSREV-20
2025,6,WE ARE THE GARDENERS,by Joanna Gaines and Kids. Illustrated by Julianna Swaney,Tommy Nelson,"June 9, 2019",https://www.amazon.com/We-Are-Gardeners-Joanna-Gaines/dp/1400314224?tag=NYTBSREV-20
2026,7,THE DAY THE CRAYONS QUIT,by Drew Daywalt. Illustrated by Oliver Jeffers,Philomel,"June 9, 2019",http://www.amazon.com/The-Crayons-Quit-Drew-Daywalt/dp/0399255370?tag=NYTBSREV-20
2027,8,GRUMPY MONKEY,by Suzanne Lang. Illustrated by Max Lang,Random House,"June 9, 2019",https://www.amazon.com/Grumpy-Monkey-Suzanne-Lang/dp/0553537865?tag=NYTBSREV-20
2028,9,WHAT DO YOU DO WITH A CHANCE?,by Kobi Yamada. Illustrated by Mae Besom,Compendium,"June 9, 2019",https://www.amazon.com/What-Do-You-Chance/dp/1943200734?tag=NYTBSREV-20
2029,10,HAIR LOVE,by Matthew A. Cherry. Illustrated by Vashti Harrison,Kokila,"June 9, 2019",https://www.amazon.com/Hair-Love-Matthew-Cherry/dp/0525553363?tag=NYTBSREV-20
2030,1,THE WONDERFUL THINGS YOU WILL BE,by Emily Winfield Martin,Random House,"June 2, 2019",http://www.amazon.com/The-Wonderful-Things-You-Will/dp/0385376715?tag=NYTBSREV-20
2031,2,I WISH YOU MORE,by Amy Krouse Rosenthal. Illustrated by Tom Lichtenheld,Chronicle,"June 2, 2019",http://www.amazon.com/Wish-You-More-Krouse-Rosenthal/dp/1452126992?tag=NYTBSREV-20
2032,3,WE ARE THE GARDENERS,by Joanna Gaines and Kids. Illustrated by Julianna Swaney,Tommy Nelson,"June 2, 2019",https://www.amazon.com/We-Are-Gardeners-Joanna-Gaines/dp/1400314224?tag=NYTBSREV-20
2033,4,DRAGONS LOVE TACOS,by Adam Rubin. Illustrated by Daniel Salmieri,Dial,"June 2, 2019",http://www.amazon.com/Dragons-Love-Tacos-Adam-Rubin/dp/0803736800?tag=NYTBSREV-20
2034,5,DEAR GIRL,by Amy Krouse Rosenthal and Paris Rosenthal. Illustrated by Holly Hatam,HarperCollins,"June 2, 2019",https://www.amazon.com/Dear-Girl-Amy-Krouse-Rosenthal/dp/0062422502?tag=NYTBSREV-20
2035,6,HAIR LOVE,by Matthew A. Cherry. Illustrated by Vashti Harrison,Kokila,"June 2, 2019",https://www.amazon.com/Hair-Love-Matthew-Cherry/dp/0525553363?tag=NYTBSREV-20
2036,7,THE DAY THE CRAYONS QUIT,by Drew Daywalt. Illustrated by Oliver Jeffers,Philomel,"June 2, 2019",http://www.amazon.com/The-Crayons-Quit-Drew-Daywalt/dp/0399255370?tag=NYTBSREV-20
2037,8,THE BOOK WITH NO PICTURES,by B.J. Novak,Dial,"June 2, 2019",http://www.amazon.com/The-Book-Pictures-B-J-Novak/dp/0803741715?tag=NYTBSREV-20
2038,9,DEAR BOY,by Paris Rosenthal and Jason Rosenthal. Illustrated by Holly Hatam,HarperCollins,"June 2, 2019",https://www.amazon.com/Dear-Boy-Paris-Rosenthal/dp/0062422510?tag=NYTBSREV-20
2039,10,BECAUSE I HAD A TEACHER,by Kobi Yamada. Illustrated by Natalie Russell,Compendium,"June 2, 2019",https://www.amazon.com/Because-Had-Teacher-teachers-everywhere/dp/1943200084?tag=NYTBSREV-20
2040,1,I LOVE MOM WITH THE VERY HUNGRY CATERPILLAR,by Eric Carle,Grosset & Dunlap,"May 26, 2019",https://www.amazon.com/Love-Hungry-Caterpillar-World-Carle/dp/0451533461?tag=NYTBSREV-20
2041,2,THE WONDERFUL THINGS YOU WILL BE,by Emily Winfield Martin,Random House,"May 26, 2019",http://www.amazon.com/The-Wonderful-Things-You-Will/dp/0385376715?tag=NYTBSREV-20
2042,3,HOW TO BABYSIT A GRANDMA,by Jean Reagan. Illustrated by Lee Wildish,Knopf,"May 26, 2019",http://www.amazon.com/How-Babysit-Grandma-Jean-Reagan/dp/0385753845?tag=NYTBSREV-20
2043,4,WE ARE THE GARDENERS,by Joanna Gaines and Kids. Illustrated by Julianna Swaney,Tommy Nelson,"May 26, 2019",https://www.amazon.com/We-Are-Gardeners-Joanna-Gaines/dp/1400314224?tag=NYTBSREV-20
2044,5,BECAUSE I HAD A TEACHER,by Kobi Yamada. Illustrated by Natalie Russell,Compendium,"May 26, 2019",https://www.amazon.com/Because-Had-Teacher-teachers-everywhere/dp/1943200084?tag=NYTBSREV-20
2045,6,HAROLD & HOG PRETEND FOR REAL!,by Dan Santat and Mo Willems,Hyperion,"May 26, 2019",https://www.amazon.com/Elephant-Piggie-Reading-Harold-Pretend/dp/1368027164?tag=NYTBSREV-20
2046,7,I WISH YOU MORE,by Amy Krouse Rosenthal. Illustrated by Tom Lichtenheld,Chronicle,"May 26, 2019",http://www.amazon.com/Wish-You-More-Krouse-Rosenthal/dp/1452126992?tag=NYTBSREV-20
2047,8,DRAGONS LOVE TACOS,by Adam Rubin. Illustrated by Daniel Salmieri,Dial,"May 26, 2019",http://www.amazon.com/Dragons-Love-Tacos-Adam-Rubin/dp/0803736800?tag=NYTBSREV-20
2048,9,DEAR GIRL,by Amy Krouse Rosenthal and Paris Rosenthal. Illustrated by Holly Hatam,HarperCollins,"May 26, 2019",https://www.amazon.com/Dear-Girl-Amy-Krouse-Rosenthal/dp/0062422502?tag=NYTBSREV-20
2049,10,DEAR BOY,by Paris Rosenthal and Jason Rosenthal. Illustrated by Holly Hatam,HarperCollins,"May 26, 2019",https://www.amazon.com/Dear-Boy-Paris-Rosenthal/dp/0062422510?tag=NYTBSREV-20
2050,1,HIGH FIVE,by Adam Rubin. Illustrated by Daniel Salmieri,Dial,"May 19, 2019",https://www.amazon.com/High-Five-Adam-Rubin/dp/0525428895?tag=NYTBSREV-20
2051,2,THE WONDERFUL THINGS YOU WILL BE,by Emily Winfield Martin,Random House,"May 19, 2019",http://www.amazon.com/The-Wonderful-Things-You-Will/dp/0385376715?tag=NYTBSREV-20
2052,3,DRAGONS LOVE TACOS,by Adam Rubin. Illustrated by Daniel Salmieri,Dial,"May 19, 2019",http://www.amazon.com/Dragons-Love-Tacos-Adam-Rubin/dp/0803736800?tag=NYTBSREV-20
2053,4,WE ARE THE GARDENERS,by Joanna Gaines and Kids. Illustrated by Julianna Swaney,Tommy Nelson,"May 19, 2019",https://www.amazon.com/We-Are-Gardeners-Joanna-Gaines/dp/1400314224?tag=NYTBSREV-20
2054,5,I WISH YOU MORE,by Amy Krouse Rosenthal. Illustrated by Tom Lichtenheld,Chronicle,"May 19, 2019",http://www.amazon.com/Wish-You-More-Krouse-Rosenthal/dp/1452126992?tag=NYTBSREV-20
2055,6,DEAR GIRL,by Amy Krouse Rosenthal and Paris Rosenthal. Illustrated by Holly Hatam,HarperCollins,"May 19, 2019",https://www.amazon.com/Dear-Girl-Amy-Krouse-Rosenthal/dp/0062422502?tag=NYTBSREV-20
2056,7,THE DAY THE CRAYONS QUIT,by Drew Daywalt. Illustrated by Oliver Jeffers,Philomel,"May 19, 2019",http://www.amazon.com/The-Crayons-Quit-Drew-Daywalt/dp/0399255370?tag=NYTBSREV-20
2057,8,THE BOOK WITH NO PICTURES,by B.J. Novak,Dial,"May 19, 2019",http://www.amazon.com/The-Book-Pictures-B-J-Novak/dp/0803741715?tag=NYTBSREV-20
2058,9,I LOVE MOM WITH THE VERY HUNGRY CATERPILLAR,by Eric Carle,Grosset & Dunlap,"May 19, 2019",https://www.amazon.com/Love-Hungry-Caterpillar-World-Carle/dp/0451533461?tag=NYTBSREV-20
2059,10,DEAR BOY,by Paris Rosenthal and Jason Rosenthal. Illustrated by Holly Hatam,HarperCollins,"May 19, 2019",https://www.amazon.com/Dear-Boy-Paris-Rosenthal/dp/0062422510?tag=NYTBSREV-20
2060,1,PETE THE CAT: BIG EASTER ADVENTURE,by James Dean and Kimberly Dean,HarperFestival,"May 5, 2019",https://www.amazon.com/Pete-Cat-Big-Easter-Adventure/dp/006219867X?tag=NYTBSREV-20
2061,2,WE ARE THE GARDENERS,by Joanna Gaines and Kids. Illustrated by Julianna Swaney,Tommy Nelson,"May 5, 2019",https://www.amazon.com/We-Are-Gardeners-Joanna-Gaines/dp/1400314224?tag=NYTBSREV-20
2062,3,THE GOOD EGG,by Jory John. Illustrated by Pete Oswald,HarperCollins,"May 5, 2019",https://www.amazon.com/Good-Egg-Jory-John/dp/0062866001?tag=NYTBSREV-20
2063,4,THE WONDERFUL THINGS YOU WILL BE,by Emily Winfield Martin,Random House,"May 5, 2019",http://www.amazon.com/The-Wonderful-Things-You-Will/dp/0385376715?tag=NYTBSREV-20
2064,5,HOW TO CATCH THE EASTER BUNNY,by Adam Wallace and Andy Elkerton,Sourcebooks Jabberwocky,"May 5, 2019",https://www.amazon.com/Catch-Easter-Bunny-Adam-Wallace/dp/149263817X?tag=NYTBSREV-20
2065,6,DRAGONS LOVE TACOS,by Adam Rubin. Illustrated by Daniel Salmieri,Dial,"May 5, 2019",http://www.amazon.com/Dragons-Love-Tacos-Adam-Rubin/dp/0803736800?tag=NYTBSREV-20
2066,7,YOU ARE MY HAPPY,by Hoda Kotb. Illustrated by Suzie Mason,Harper,"May 5, 2019",https://www.amazon.com/You-Are-Happy-Hoda-Kotb/dp/0062887890?tag=NYTBSREV-20
2067,8,DON'T LET THEM DISAPPEAR,by Chelsea Clinton. Illustrated by Gianna Marino,Philomel,"May 5, 2019",https://www.amazon.com/Dont-Them-Disappear-Chelsea-Clinton/dp/0525514325?tag=NYTBSREV-20
2068,9,A PIGLET NAMED MERCY,by Kate DiCamillo. Illustrated by Chris Van Dusen,Candlewick,"May 5, 2019",https://www.amazon.com/Piglet-Named-Mercy-Kate-DiCamillo/dp/0763677531?tag=NYTBSREV-20
2069,10,P IS FOR PTERODACTYL,by Raj Haldar and Chris Carpenter. Illustrated by Maria Tina Beddia,Sourcebooks Jabberwocky,"May 5, 2019",https://www.amazon.com/Pterodactyl-Worst-Alphabet-Book-Ever/dp/1492674311?tag=NYTBSREV-20
2070,1,WE ARE THE GARDENERS,by Joanna Gaines and Kids. Illustrated by Julianna Swaney,Tommy Nelson,"April 28, 2019",https://www.amazon.com/We-Are-Gardeners-Joanna-Gaines/dp/1400314224?tag=NYTBSREV-20
2071,2,PETE THE CAT: BIG EASTER ADVENTURE,by James Dean and Kimberly Dean,HarperFestival,"April 28, 2019",https://www.amazon.com/Pete-Cat-Big-Easter-Adventure/dp/006219867X?tag=NYTBSREV-20
2072,3,THE WONDERFUL THINGS YOU WILL BE,by Emily Winfield Martin,Random House,"April 28, 2019",http://www.amazon.com/The-Wonderful-Things-You-Will/dp/0385376715?tag=NYTBSREV-20
2073,4,THE GOOD EGG,by Jory John. Illustrated by Pete Oswald,HarperCollins,"April 28, 2019",https://www.amazon.com/Good-Egg-Jory-John/dp/0062866001?tag=NYTBSREV-20
2074,5,DON'T LET THEM DISAPPEAR,by Chelsea Clinton. Illustrated by Gianna Marino,Philomel,"April 28, 2019",https://www.amazon.com/Dont-Them-Disappear-Chelsea-Clinton/dp/0525514325?tag=NYTBSREV-20
2075,6,DRAGONS LOVE TACOS,by Adam Rubin. Illustrated by Daniel Salmieri,Dial,"April 28, 2019",http://www.amazon.com/Dragons-Love-Tacos-Adam-Rubin/dp/0803736800?tag=NYTBSREV-20
2076,7,YOU ARE MY HAPPY,by Hoda Kotb. Illustrated by Suzie Mason,Harper,"April 28, 2019",https://www.amazon.com/You-Are-Happy-Hoda-Kotb/dp/0062887890?tag=NYTBSREV-20
2077,8,"ROSIE REVERE, ENGINEER",by Andrea Beaty. Illustrated by David Roberts,Abrams,"April 28, 2019",http://www.amazon.com/Rosie-Revere-Engineer-Andrea-Beaty/dp/1419708457?tag=NYTBSREV-20
2078,9,P IS FOR PTERODACTYL,by Raj Haldar and Chris Carpenter. Illustrated by Maria Tina Beddia,Sourcebooks Jabberwocky,"April 28, 2019",https://www.amazon.com/Pterodactyl-Worst-Alphabet-Book-Ever/dp/1492674311?tag=NYTBSREV-20
2079,10,A PIGLET NAMED MERCY,by Kate DiCamillo. Illustrated by Chris Van Dusen,Candlewick,"April 28, 2019",https://www.amazon.com/Piglet-Named-Mercy-Kate-DiCamillo/dp/0763677531?tag=NYTBSREV-20
2080,1,WE ARE THE GARDENERS,by Joanna Gaines and Kids. Illustrated by Julianna Swaney,Tommy Nelson,"April 21, 2019",https://www.amazon.com/We-Are-Gardeners-Joanna-Gaines/dp/1400314224?tag=NYTBSREV-20
2081,2,THE WONDERFUL THINGS YOU WILL BE,by Emily Winfield Martin,Random House,"April 21, 2019",http://www.amazon.com/The-Wonderful-Things-You-Will/dp/0385376715?tag=NYTBSREV-20
2082,3,PETE THE CAT: BIG EASTER ADVENTURE,by James Dean and Kimberly Dean,HarperFestival,"April 21, 2019",https://www.amazon.com/Pete-Cat-Big-Easter-Adventure/dp/006219867X?tag=NYTBSREV-20
2083,4,DON'T LET THEM DISAPPEAR,by Chelsea Clinton. Illustrated by Gianna Marino,Philomel,"April 21, 2019",https://www.amazon.com/Dont-Them-Disappear-Chelsea-Clinton/dp/0525514325?tag=NYTBSREV-20
2084,5,A PIGLET NAMED MERCY,by Kate DiCamillo. Illustrated by Chris Van Dusen,Candlewick,"April 21, 2019",https://www.amazon.com/Piglet-Named-Mercy-Kate-DiCamillo/dp/0763677531?tag=NYTBSREV-20
2085,6,THE GOOD EGG,by Jory John. Illustrated by Pete Oswald,HarperCollins,"April 21, 2019",https://www.amazon.com/Good-Egg-Jory-John/dp/0062866001?tag=NYTBSREV-20
2086,7,DRAGONS LOVE TACOS,by Adam Rubin. Illustrated by Daniel Salmieri,Dial,"April 21, 2019",http://www.amazon.com/Dragons-Love-Tacos-Adam-Rubin/dp/0803736800?tag=NYTBSREV-20
2087,8,YOU ARE MY HAPPY,by Hoda Kotb. Illustrated by Suzie Mason,Harper,"April 21, 2019",https://www.amazon.com/You-Are-Happy-Hoda-Kotb/dp/0062887890?tag=NYTBSREV-20
2088,9,"ROSIE REVERE, ENGINEER",by Andrea Beaty. Illustrated by David Roberts,Abrams,"April 21, 2019",http://www.amazon.com/Rosie-Revere-Engineer-Andrea-Beaty/dp/1419708457?tag=NYTBSREV-20
2089,10,THE UNDEFEATED,by Kwame Alexander. Illustrated by Kadir Nelson,Versify,"April 21, 2019",https://www.amazon.com/Undefeated-Kwame-Alexander/dp/1328780961?tag=NYTBSREV-20
2090,1,WE ARE THE GARDENERS,by Joanna Gaines and Kids. Illustrated by Julianna Swaney,Tommy Nelson,"April 14, 2019",https://www.amazon.com/We-Are-Gardeners-Joanna-Gaines/dp/1400314224?tag=NYTBSREV-20
2091,2,RAISE YOUR HAND,by Alice Paul Tapper. Illustrated by Marta Kissi,Penguin Workshop,"April 14, 2019",https://www.amazon.com/Raise-Your-Hand-Alice-Tapper/dp/1524791202?tag=NYTBSREV-20
2092,3,PETE THE CAT: BIG EASTER ADVENTURE,by James Dean and Kimberly Dean,HarperFestival,"April 14, 2019",https://www.amazon.com/Pete-Cat-Big-Easter-Adventure/dp/006219867X?tag=NYTBSREV-20
2093,4,THE GOOD EGG,by Jory John. Illustrated by Pete Oswald,HarperCollins,"April 14, 2019",https://www.amazon.com/Good-Egg-Jory-John/dp/0062866001?tag=NYTBSREV-20
2094,5,THE WONDERFUL THINGS YOU WILL BE,by Emily Winfield Martin,Random House,"April 14, 2019",http://www.amazon.com/The-Wonderful-Things-You-Will/dp/0385376715?tag=NYTBSREV-20
2095,6,YOU ARE MY HAPPY,by Hoda Kotb. Illustrated by Suzie Mason,Harper,"April 14, 2019",https://www.amazon.com/You-Are-Happy-Hoda-Kotb/dp/0062887890?tag=NYTBSREV-20
2096,7,DRAGONS LOVE TACOS,by Adam Rubin. Illustrated by Daniel Salmieri,Dial,"April 14, 2019",http://www.amazon.com/Dragons-Love-Tacos-Adam-Rubin/dp/0803736800?tag=NYTBSREV-20
2097,8,HOW TO CATCH THE EASTER BUNNY,by Adam Wallace and Andy Elkerton,Sourcebooks Jabberwocky,"April 14, 2019",https://www.amazon.com/Catch-Easter-Bunny-Adam-Wallace/dp/149263817X?tag=NYTBSREV-20
2098,9,THE DAY THE CRAYONS QUIT,by Drew Daywalt. Illustrated by Oliver Jeffers,Philomel,"April 14, 2019",http://www.amazon.com/The-Crayons-Quit-Drew-Daywalt/dp/0399255370?tag=NYTBSREV-20
2099,10,P IS FOR PTERODACTYL,by Raj Haldar and Chris Carpenter. Illustrated by Maria Tina Beddia,Sourcebooks Jabberwocky,"April 14, 2019",https://www.amazon.com/Pterodactyl-Worst-Alphabet-Book-Ever/dp/1492674311?tag=NYTBSREV-20
2100,1,THE GOOD EGG,by Jory John. Illustrated by Pete Oswald,HarperCollins,"April 7, 2019",https://www.amazon.com/Good-Egg-Jory-John/dp/0062866001?tag=NYTBSREV-20
2101,2,PETE THE CAT: BIG EASTER ADVENTURE,by James Dean and Kimberly Dean,HarperFestival,"April 7, 2019",https://www.amazon.com/Pete-Cat-Big-Easter-Adventure/dp/006219867X?tag=NYTBSREV-20
2102,3,YOU ARE MY HAPPY,by Hoda Kotb. Illustrated by Suzie Mason,Harper,"April 7, 2019",https://www.amazon.com/You-Are-Happy-Hoda-Kotb/dp/0062887890?tag=NYTBSREV-20
2103,4,DRAGONS LOVE TACOS,by Adam Rubin. Illustrated by Daniel Salmieri,Dial,"April 7, 2019",http://www.amazon.com/Dragons-Love-Tacos-Adam-Rubin/dp/0803736800?tag=NYTBSREV-20
2104,5,WE DON'T EAT OUR CLASSMATES!,by Ryan T. Higgins,Disney-Hyperion,"April 7, 2019",https://www.amazon.com/We-Dont-Eat-Our-Classmates/dp/1368003559?tag=NYTBSREV-20
2105,6,THE WONDERFUL THINGS YOU WILL BE,by Emily Winfield Martin,Random House,"April 7, 2019",http://www.amazon.com/The-Wonderful-Things-You-Will/dp/0385376715?tag=NYTBSREV-20
2106,7,THE BAD SEED,by Jory John. Illustrated by Pete Oswald,HarperCollins,"April 7, 2019",https://www.amazon.com/Bad-Seed-Jory-John/dp/006246776X?tag=NYTBSREV-20
2107,8,THE DAY THE CRAYONS QUIT,by Drew Daywalt. Illustrated by Oliver Jeffers,Philomel,"April 7, 2019",http://www.amazon.com/The-Crayons-Quit-Drew-Daywalt/dp/0399255370?tag=NYTBSREV-20
2108,9,P IS FOR PTERODACTYL,by Raj Haldar and Chris Carpenter. Illustrated by Maria Tina Beddia,Sourcebooks Jabberwocky,"April 7, 2019",https://www.amazon.com/Pterodactyl-Worst-Alphabet-Book-Ever/dp/1492674311?tag=NYTBSREV-20
2109,10,BECAUSE,by Mo Willems. Illustrated by Amber Ren,Hyperion Books for Children,"April 7, 2019",https://www.amazon.com/Because-Mo-Willems/dp/1368019013?tag=NYTBSREV-20
2110,1,THE GOOD EGG,by Jory John. Illustrated by Pete Oswald,HarperCollins,"March 31, 2019",https://www.amazon.com/Good-Egg-Jory-John/dp/0062866001?tag=NYTBSREV-20
2111,2,HOW TO CATCH A LEPRECHAUN,by Adam Wallace. Illustrated by Andy Elkerton,Sourcebooks Jabberwocky,"March 31, 2019",http://www.amazon.com/How-Catch-Leprechaun-Adam-Wallace/dp/1492632910?tag=NYTBSREV-20
2112,3,YOU ARE MY HAPPY,by Hoda Kotb. Illustrated by Suzie Mason,Harper,"March 31, 2019",https://www.amazon.com/You-Are-Happy-Hoda-Kotb/dp/0062887890?tag=NYTBSREV-20
2113,4,THE BAD SEED,by Jory John. Illustrated by Pete Oswald,HarperCollins,"March 31, 2019",https://www.amazon.com/Bad-Seed-Jory-John/dp/006246776X?tag=NYTBSREV-20
2114,5,HELLO LIGHTHOUSE,by Sophie Blackall,"Little, Brown","March 31, 2019",https://www.amazon.com/Hello-Lighthouse-Sophie-Blackall/dp/0316362387?tag=NYTBSREV-20
2115,6,PETE THE CAT: BIG EASTER ADVENTURE,by James Dean and Kimberly Dean,HarperFestival,"March 31, 2019",https://www.amazon.com/Pete-Cat-Big-Easter-Adventure/dp/006219867X?tag=NYTBSREV-20
2116,7,THE WONDERFUL THINGS YOU WILL BE,by Emily Winfield Martin,Random House,"March 31, 2019",http://www.amazon.com/The-Wonderful-Things-You-Will/dp/0385376715?tag=NYTBSREV-20
2117,8,DRAGONS LOVE TACOS,by Adam Rubin. Illustrated by Daniel Salmieri,Dial,"March 31, 2019",http://www.amazon.com/Dragons-Love-Tacos-Adam-Rubin/dp/0803736800?tag=NYTBSREV-20
2118,9,WE DON'T EAT OUR CLASSMATES!,by Ryan T. Higgins,Disney-Hyperion,"March 31, 2019",https://www.amazon.com/We-Dont-Eat-Our-Classmates/dp/1368003559?tag=NYTBSREV-20
2119,10,BECAUSE,by Mo Willems. Illustrated by Amber Ren,Hyperion Books for Children,"March 31, 2019",https://www.amazon.com/Because-Mo-Willems/dp/1368019013?tag=NYTBSREV-20
2120,1,YOU ARE MY HAPPY,by Hoda Kotb. Illustrated by Suzie Mason,Harper,"March 24, 2019",https://www.amazon.com/You-Are-Happy-Hoda-Kotb/dp/0062887890?tag=NYTBSREV-20
2121,2,THE GOOD EGG,by Jory John. Illustrated by Pete Oswald,HarperCollins,"March 24, 2019",https://www.amazon.com/Good-Egg-Jory-John/dp/0062866001?tag=NYTBSREV-20
2122,3,HOW TO CATCH A LEPRECHAUN,by Adam Wallace. Illustrated by Andy Elkerton,Sourcebooks Jabberwocky,"March 24, 2019",http://www.amazon.com/How-Catch-Leprechaun-Adam-Wallace/dp/1492632910?tag=NYTBSREV-20
2123,4,THE BAD SEED,by Jory John. Illustrated by Pete Oswald,HarperCollins,"March 24, 2019",https://www.amazon.com/Bad-Seed-Jory-John/dp/006246776X?tag=NYTBSREV-20
2124,5,DRAGONS LOVE TACOS,by Adam Rubin. Illustrated by Daniel Salmieri,Dial,"March 24, 2019",http://www.amazon.com/Dragons-Love-Tacos-Adam-Rubin/dp/0803736800?tag=NYTBSREV-20
2125,6,THE WONDERFUL THINGS YOU WILL BE,by Emily Winfield Martin,Random House,"March 24, 2019",http://www.amazon.com/The-Wonderful-Things-You-Will/dp/0385376715?tag=NYTBSREV-20
2126,7,BECAUSE,by Mo Willems. Illustrated by Amber Ren,Hyperion Books for Children,"March 24, 2019",https://www.amazon.com/Because-Mo-Willems/dp/1368019013?tag=NYTBSREV-20
